SubTime	NumProcs	ExeTime
8212867	64	243
8212867	64	243
8212926	64	183
8212926	64	183
8212927	32	181
8213166	32	242
8213166	64	243
8213166	64	302
8213226	64	182
8213226	32	241
8213226	64	242
8213467	32	244
8213467	64	244
8213467	64	266
8213526	64	184
8213526	64	184
8213527	32	183
8213732	32	14
8213808	32	244
8213808	64	244
8213808	64	245
8213869	64	182
8213869	64	182
8213870	32	181
8214050	32	245
8214108	64	245
8214108	64	246
8214168	64	127
8214168	64	185
8214169	32	183
8214406	64	200
8214406	64	201
8214407	32	262
8214410	64	7005
8214415	32	191
8214425	64	243
8214425	64	244
8214667	64	231
8214667	32	291
8214667	64	292
8214717	64	241
8214718	32	180
8214718	64	180
8214958	32	240
8215019	32	239
8215019	64	240
8215019	64	240
8215077	64	120
8215077	64	181
8215258	32	240
8215319	64	179
8215319	64	239
8215319	64	239
8215320	32	237
8215377	64	120
8215557	32	241
8215557	64	264
8215557	64	264
8215619	64	179
8215619	32	201
8215619	64	201
8215827	256	6830
8215900	32	241
8215900	64	241
8215900	64	242
8215962	32	177
8215962	64	178
8215962	64	178
8216199	64	244
8216199	64	244
8216200	32	242
8216261	32	180
8216261	64	181
8216261	64	181
8216501	32	239
8216501	64	239
8216501	64	240
8216561	32	178
8216561	64	178
8216561	64	179
8216800	32	241
8216800	64	241
8216800	64	241
8216861	32	178
8216861	64	179
8216861	64	179
8217099	32	242
8217099	64	242
8217099	64	243
8217160	64	181
8217161	32	179
8217161	64	179
8217400	32	242
8217400	64	242
8217400	64	242
8217461	32	179
8217461	64	180
8217461	64	180
8217639	64	302
8217640	32	239
8217640	64	240
8217699	64	180
8217699	64	242
8217700	32	240
8217940	32	239
8217940	64	240
8217940	64	301
8217999	64	180
8217999	32	241
8217999	64	242
8218240	32	240
8218240	64	240
8218240	64	301
8218299	64	180
8218299	32	241
8218299	64	242
8218540	32	240
8218540	64	241
8218540	64	241
8218600	32	179
8218600	64	179
8218600	64	180
8218839	32	242
8218839	64	242
8218839	64	243
8218900	64	180
8218900	64	180
8218901	32	179
8219139	64	242
8219139	64	242
8219140	32	240
8219199	32	180
8219199	64	180
8219199	64	181
8219441	32	241
8219441	64	241
8219441	64	242
8219500	32	180
8219500	64	181
8219500	64	182
8219740	32	241
8219740	64	241
8219740	64	242
8219800	32	179
8219800	64	180
8219800	64	180
8220039	64	243
8220040	32	179
8220040	64	241
8220099	64	120
8220099	64	182
8220100	32	180
8220340	32	241
8220340	64	242
8220340	64	242
8220402	32	178
8220402	64	178
8220402	64	179
8220642	32	178
8220642	64	238
8220642	64	238
8220700	64	120
8220700	32	179
8220700	64	180
8220939	32	243
8220939	64	243
8220939	64	244
8220999	32	181
8220999	64	182
8220999	64	183
8221180	32	240
8221180	64	240
8221180	64	247
8221240	32	178
8221240	64	179
8221240	64	179
8221425	64	6974
8221497	32	243
8221497	64	243
8221497	64	244
8221557	32	182
8221557	64	182
8221557	64	182
8221797	64	182
8221797	64	242
8221798	32	240
8221857	64	181
8221857	64	181
8221858	32	179
8222098	32	241
8222098	64	241
8222098	64	242
8222157	64	181
8222157	64	182
8222158	32	180
8222398	32	241
8222398	64	241
8222398	64	242
8222458	32	179
8222458	64	180
8222458	64	180
8222659	256	6733
8222672	64	244
8222672	64	244
8222673	32	243
8222732	32	182
8222732	64	183
8222732	64	183
8222972	32	243
8222972	64	243
8222972	64	302
8223033	32	181
8223033	64	181
8223033	64	240
8223273	32	243
8223273	64	243
8223273	64	243
8223333	32	181
8223333	64	182
8223333	64	182
8223572	64	244
8223572	64	244
8223573	32	242
8223633	32	181
8223633	64	181
8223633	64	182
8223872	32	243
8223872	64	244
8223872	64	244
8223932	32	182
8223932	64	182
8223932	64	183
8224173	32	242
8224173	64	243
8224173	64	243
8224236	32	178
8224236	64	179
8224236	64	179
8224472	32	243
8224472	64	244
8224472	64	244
8224533	32	181
8224533	64	181
8224533	64	182
8224773	32	242
8224773	64	242
8224773	64	300
8224833	32	181
8224833	64	181
8224833	64	182
8225072	32	243
8225072	64	244
8225072	64	301
8225133	64	181
8225133	64	182
8225133	32	240
8225372	64	244
8225372	64	301
8225373	32	242
8225432	32	182
8225432	64	183
8225432	64	183
8225673	32	242
8225673	64	242
8225673	64	299
8225733	32	181
8225733	64	181
8225733	64	182
8226032	32	182
8226032	64	183
8226032	64	243
8226092	64	122
8226092	64	183
8226093	32	182
8226274	32	240
8226274	64	300
8226274	64	301
8226332	64	182
8226332	64	242
8226333	32	241
8226573	64	241
8226573	64	242
8226573	32	301
8226633	64	181
8226633	64	240
8226634	32	180
8226873	32	242
8226873	64	243
8226873	64	273
8226933	64	182
8226933	32	212
8226933	64	212
8227204	32	195
8227204	64	257
8227204	64	258
8227264	64	134
8227264	64	197
8227265	32	196
8227460	32	239
8227460	64	301
8227460	64	301
8227519	64	180
8227519	32	241
8227519	64	241
8227759	64	303
8227760	32	239
8227760	64	240
8227818	32	180
8227818	64	180
8227818	64	181
8228061	32	308
8228061	64	308
8228061	64	309
8228062	64	240
8228106	32	31
8228112	32	257
8228138	64	230
8228139	64	229
8228234	32	70
8228402	32	257
8228402	64	258
8228402	64	318
8228407	64	4999
8228478	64	181
8228479	32	179
8228479	64	179
8228720	32	258
8228720	64	259
8228720	64	259
8228760	32	31
8228762	32	215
8228762	64	215
8228762	64	216
8229036	32	237
8229036	64	237
8229036	64	238
8229095	32	176
8229095	64	177
8229095	64	177
8229329	64	200
8229329	64	258
8229330	32	199
8229387	64	141
8229388	32	140
8229388	64	199
8229395	256	6590
8229647	32	242
8229647	64	243
8229647	64	243
8229708	64	181
8229709	32	179
8229709	64	179
8229948	32	180
8229948	64	241
8229948	64	242
8230009	64	118
8230009	32	179
8230009	64	180
8230248	32	217
8230248	64	219
8230248	64	234
8230309	64	151
8230309	64	154
8230310	32	148
8230481	512	11111
8230512	32	239
8230512	64	240
8230512	64	299
8230574	64	177
8230574	64	237
8230575	32	176
8230810	64	242
8230811	32	240
8230811	64	241
8230871	32	179
8230871	64	180
8230871	64	240
8231111	32	241
8231111	64	241
8231111	64	300
8231171	32	180
8231171	64	180
8231171	64	239
8231410	32	236
8231410	64	237
8231410	64	297
8231463	128	5973
8231464	64	243
8231465	32	181
8231465	64	181
8231706	32	295
8231706	64	295
8231706	64	296
8231706	128	2986
8231707	32	2844
8231758	64	243
8231758	128	2793
8231759	32	241
8231759	64	241
8231760	32	2931
8232276	32	21
8232889	32	15
8232924	32	16
8233414	64	3039
8233526	128	16041
8233791	512	5901
8234181	32	15
8234349	512	742
8234439	512	13007
8234616	32	12
8234701	32	271
8234701	64	329
8234701	32	2862
8234761	64	211
8234761	128	2801
8234761	128	2931
8234762	32	208
8234762	64	209
8234762	64	209
8234762	32	2930
8234769	32	16
8235028	32	11
8235035	32	10
8235134	32	21
8235985	256	7034
8236103	128	3984
8236310	64	256
8236458	32	26
8236465	64	6392
8236753	64	431
8236920	64	180
8237387	32	7295
8237437	128	5093
8237630	128	931
8237702	32	264
8237702	32	2822
8237759	64	224
8237759	64	225
8237759	128	2928
8237793	64	856
8237794	64	171
8237794	64	191
8237794	128	2730
8237795	32	188
8237797	32	2889
8238030	32	589
8238144	64	32401
8239145	32	119
8239179	32	502
8239339	128	376
8239986	32	13
8240024	64	1400
8240184	64	1324
8240746	128	3117
8240747	32	241
8240747	64	241
8240747	32	2956
8240808	32	179
8240808	64	179
8240808	128	2895
8240810	32	3053
8240939	32	494
8241554	128	16478
8241681	32	15
8241691	32	13
8242233	32	18
8242293	32	142
8242577	32	3245
8242709	32	24
8242782	128	4257
8242865	64	15949
8243001	64	1836
8243023	256	13122
8243085	32	90
8243264	64	530
8243351	128	15075
8243416	32	59
8243670	128	1465
8243861	128	3027
8243862	32	256
8243862	64	256
8243862	32	2864
8243874	32	68
8243908	32	144
8243910	32	207
8243910	64	207
8243910	128	2808
8243912	32	2976
8244124	32	45
8244159	32	448
8244720	32	18
8244837	64	2895
8244848	32	15
8244992	512	11172
8245175	64	61
8245234	64	61
8245352	64	50
8245400	64	59
8245458	64	50
8245507	64	25
8245527	64	11061
8245531	64	43
8245542	128	32
8245571	128	62
8245573	64	60
8245632	64	61
8245632	128	61
8245693	64	69
8245693	128	69
8245756	128	59
8245760	64	55
8245813	64	49
8245813	128	49
8245825	64	36
8245860	128	23
8245861	64	21
8245879	128	29
8245880	64	27
8245904	256	269
8245905	128	61
8245907	64	59
8245964	64	64
8245964	128	64
8246024	128	35
8246025	64	33
8246056	128	36
8246057	64	49
8246067	32	611
8246069	128	36
8246103	128	65
8246104	64	64
8246164	128	61
8246166	64	59
8246222	64	63
8246222	128	64
8246282	128	63
8246283	64	62
8246342	128	62
8246343	64	60
8246402	128	32
8246403	64	30
8246428	128	65
8246430	64	63
8246490	64	46
8246494	128	4445
8246496	128	40
8246497	64	38
8246534	128	31
8246535	64	29
8246561	128	53
8246562	64	52
8246611	128	37
8246624	64	23
8246624	128	24
8246627	512	2664
8246630	64	59
8246642	32	5768
8246644	128	45
8246645	64	43
8246686	64	31
8246700	32	18
8246702	64	23
8246702	128	23
8246715	64	68
8246715	128	69
8246782	128	48
8246783	64	46
8246829	128	58
8246887	64	34
8246887	128	35
8246916	32	25
8246918	128	31
8246918	128	1652
8246920	64	391
8246921	64	28
8246921	32	450
8246921	32	1692
8246932	64	79
8246932	128	80
8246948	64	63
8246948	128	63
8247008	128	62
8247008	128	1605
8247009	64	61
8247009	32	301
8247009	64	362
8247010	32	1559
8247069	64	65
8247069	128	65
8247130	128	60
8247132	64	58
8247189	64	60
8247189	128	61
8247248	128	62
8247308	128	62
8247309	64	61
8247368	64	24
8247368	128	24
8247390	64	66
8247390	128	67
8247453	128	62
8247511	128	61
8247512	64	60
8247571	64	34
8247571	128	34
8247604	64	59
8247604	128	59
8247662	64	72
8247662	128	73
8247671	64	540
8247674	128	60
8247731	128	21
8247749	128	65
8247812	128	39
8247847	128	30
8247861	32	683
8248077	128	64
8248078	64	63
8248138	128	61
8248140	64	58
8248196	128	62
8248197	64	61
8248257	64	22
8248257	128	22
8248276	128	50
8248277	64	49
8248323	64	60
8248323	128	60
8248381	64	64
8248381	128	65
8248444	128	59
8248445	64	58
8248502	128	25
8248512	32	26
8248514	128	30
8248516	64	27
8248527	64	23
8248542	128	27
8248543	64	25
8248568	64	44
8248568	128	44
8248610	128	57
8248611	32	471
8248611	64	471
8248612	32	399
8248666	128	287
8248667	128	60
8248725	128	22
8248725	128	287
8248726	32	355
8248726	64	355
8248727	32	225
8248746	128	69
8248747	64	67
8248814	64	52
8248814	128	53
8248863	32	142
8248865	128	72
8248866	64	70
8248878	128	58
8248881	64	55
8248934	128	53
8248935	64	44
8248952	64	26
8248973	32	253
8248978	64	32
8248987	128	23
8249005	64	2294
8249009	64	71
8249009	128	71
8249080	64	59
8249137	128	302
8249138	64	61
8249138	128	62
8249138	64	437
8249139	32	371
8249139	32	436
8249197	128	36
8249197	128	313
8249198	64	35
8249198	64	376
8249199	32	239
8249199	32	375
8249215	128	7197
8249216	128	76
8249232	64	59
8249232	128	60
8249291	128	41
8249332	64	29
8249332	128	29
8249360	128	78
8249361	64	77
8249363	64	456
8249375	128	62
8249436	128	35
8249437	64	51
8249470	128	39
8249487	128	22
8249488	64	85
8249509	128	64
8249533	128	55
8249573	64	50
8249587	128	35
8249622	64	55
8249622	128	56
8249675	32	37
8249677	64	27
8249677	128	27
8249690	64	27
8249703	128	52
8249754	128	62
8249755	64	61
8249811	32	18
8249814	128	22
8249815	64	20
8249834	128	63
8249835	64	62
8249896	64	59
8249896	128	60
8249955	64	24
8249955	128	24
8249962	32	11
8249966	128	60
8249968	64	58
8250019	32	35
8250025	64	37
8250036	128	26
8250037	64	24
8250060	128	43
8250061	64	41
8250098	32	597
8250101	128	74
8250102	64	72
8250112	128	62
8250113	64	60
8250172	128	61
8250173	64	60
8250232	64	38
8250232	128	317
8250232	64	411
8250232	32	446
8250233	32	422
8250234	64	190
8250236	128	34
8250239	64	30
8250268	64	72
8250268	128	73
8250268	128	387
8250268	64	410
8250269	32	280
8250269	32	373
8250280	128	60
8250339	128	35
8250340	64	34
8250373	64	43
8250373	128	44
8250389	64	27
8250389	128	27
8250412	128	49
8250415	64	45
8250460	64	64
8250460	128	64
8250523	128	25
8250524	64	23
8250545	32	40
8250547	64	44
8250557	128	33
8250589	128	35
8250590	64	33
8250623	64	31
8250623	128	32
8250640	32	33
8250652	128	25
8250653	64	24
8250672	32	48
8250675	128	27
8250676	64	25
8250684	128	25
8250700	128	29
8250701	64	27
8250701	32	396
8250707	64	1114
8250708	128	350
8250709	64	448
8250709	32	471
8250728	64	25
8250735	128	75
8250749	128	60
8250753	64	56
8250807	128	60
8250807	128	290
8250808	64	59
8250808	32	249
8250808	32	348
8250808	64	372
8250866	128	86
8250867	64	84
8250870	128	81
8250949	128	62
8250950	64	61
8251008	128	38
8251010	64	35
8251040	128	10915
8251044	128	25
8251045	64	24
8251055	32	18
8251057	64	39
8251067	128	29
8251095	128	61
8251096	64	59
8251155	64	23
8251155	128	24
8251178	64	73
8251178	128	74
8251189	128	62
8251250	64	56
8251250	128	57
8251250	128	343
8251250	32	405
8251250	64	405
8251251	32	403
8251268	128	38
8251269	64	37
8251269	32	324
8251269	32	384
8251269	64	385
8251304	128	63
8251304	128	349
8251305	64	62
8251366	64	58
8251366	128	59
8251424	64	61
8251424	128	61
8251484	128	53
8251498	64	3768
8251500	64	37
8251534	128	58
8251537	64	55
8251591	128	62
8251592	64	60
8251651	128	33
8251652	64	31
8251683	64	61
8251683	128	61
8251742	128	316
8251743	64	33
8251743	128	34
8251743	32	371
8251743	64	372
8251743	32	433
8251775	64	64
8251775	128	65
8251775	32	339
8251775	128	339
8251775	64	400
8251776	32	282
8251835	128	62
8251839	64	58
8251892	32	16
8251894	128	22
8251896	64	81
8251915	128	61
8251975	128	34
8251976	64	33
8252008	128	49
8252009	64	48
8252052	128	61
8252056	64	57
8252112	64	62
8252112	128	63
8252173	128	50
8252174	64	49
8252222	64	72
8252222	128	73
8252222	128	316
8252222	32	380
8252222	64	381
8252222	32	433
8252232	64	205
8252235	64	59
8252235	128	59
8252235	32	303
8252292	128	38
8252292	128	310
8252293	64	36
8252293	32	308
8252293	64	361
8252296	128	33
8252328	64	61
8252328	128	62
8252389	64	29
8252389	128	29
8252416	128	62
8252417	64	60
8252475	128	62
8252477	64	60
8252535	128	32
8252536	64	30
8252566	64	35
8252595	32	49
8252599	128	45
8252600	64	43
8252614	128	29
8252615	64	27
8252642	64	75
8252642	128	75
8252653	128	64
8252715	128	63
8252715	128	368
8252716	64	62
8252716	32	456
8252716	32	456
8252716	64	457
8252776	128	62
8252776	128	395
8252777	64	60
8252777	32	393
8252777	64	394
8252778	32	304
8252836	128	80
8252837	64	78
8252850	64	65
8252914	64	27
8252914	128	27
8252938	128	61
8252940	64	59
8252997	128	85
8252998	64	83
8253016	128	65
8253080	128	90
8253081	64	89
8253097	128	72
8253168	128	52
8253169	64	51
8253218	128	31
8253218	128	332
8253219	64	29
8253219	32	447
8253219	64	447
8253219	32	483
8253245	32	210
8253247	128	73
8253248	64	72
8253258	128	61
8253258	128	408
8253259	64	60
8253259	32	291
8253259	32	406
8253259	64	443
8253318	64	64
8253318	128	64
8253378	128	36
8253381	64	33
8253412	128	48
8253413	64	47
8253459	128	90
8253460	64	89
8253477	64	71
8253477	128	71
8253547	64	31
8253547	128	31
8253577	64	88
8253664	64	37
8253664	128	38
8253700	128	67
8253701	64	65
8253765	64	30
8253765	128	31
8253765	64	344
8253765	128	504
8253766	32	400
8253766	32	513
8253789	32	233
8253794	128	21
8253794	64	32
8253794	64	371
8253794	128	484
8253795	32	314
8253795	32	473
8253813	32	399
8253814	128	73
8253826	64	60
8253885	64	58
8253885	128	59
8253943	64	76
8253943	128	76
8254266	32	404
8254339	128	276
8254339	64	457
8254340	32	337
8254340	32	519
8254372	128	304
8254372	64	486
8254377	32	238
8254377	32	418
8254401	32	1015
8254552	64	309
8254616	32	1093
8254869	32	1059
8254871	128	423
8254871	32	656
8254871	64	657
8254874	32	519
8254927	128	1029
8254930	128	462
8254930	32	596
8254930	64	597
8254931	32	363
8255420	32	19
8255585	128	336
8255586	32	334
8255586	32	334
8255586	64	3985
8255605	64	3959
8255621	32	298
8255625	32	21
8255626	128	304
8255627	64	328
8255629	32	890
8255971	32	133
8256219	64	28213
8256442	64	1567
8256608	64	1948
8256642	32	3111
8256825	32	261
8257252	32	147
8257265	32	141
8257929	128	4023
8258755	128	252
8258756	32	278
8258756	32	340
8258756	64	341
8258819	128	214
8258820	32	187
8258820	32	275
8258820	64	276
8258826	64	14164
8259153	128	223
8259154	32	221
8259154	64	293
8259154	32	368
8259214	32	160
8259214	128	161
8259214	32	232
8259214	64	308
8259433	128	11185
8259521	32	249
8259521	32	249
8259521	64	250
8259521	128	258
8259559	32	266
8259569	128	200
8259570	32	198
8259570	64	199
8259570	32	208
8259607	32	23
8259671	128	9698
8259744	64	265
8259767	32	16
8259826	32	249
8259826	64	250
8259826	128	250
8259827	32	248
8259878	128	1433
8259879	128	195
8259880	32	193
8259880	32	194
8259880	64	194
8259881	128	3915
8260116	64	379
8260117	128	255
8260117	64	377
8260118	32	254
8260118	32	341
8260149	32	274
8260156	32	84
8260168	128	203
8260168	64	291
8260171	32	200
8260171	32	322
8260260	32	22
8260304	256	88
8260394	256	468
8260425	32	13
8260452	32	95
8260516	32	259
8260516	64	259
8260516	128	260
8260516	32	327
8260587	64	188
8260587	128	255
8260588	32	186
8260588	32	186
8260700	64	2970
8260838	128	241
8260841	32	351
8260841	64	352
8260842	32	236
8260898	128	180
8260898	64	294
8260899	32	178
8260899	32	292
8261204	32	29
8261224	64	424
8261225	32	422
8261261	64	296
8261276	32	91
8261287	32	359
8261287	64	360
8261373	32	16
8261452	32	46
8261534	32	13
8261569	256	3768
8261702	64	256
8261702	32	276
8261709	32	125
8261728	32	230
8261728	64	249
8261742	32	26
8261939	32	176
8262032	64	338
8262032	32	372
8262091	32	278
8262091	64	312
8262193	32	15
8262239	32	71
8262345	32	145
8262430	64	310
8262430	32	370
8262490	32	249
8262490	64	310
8262634	32	259
8262859	32	297
8262859	64	298
8262897	32	259
8262897	64	259
8262957	32	19
8263083	32	324
8263215	64	315
8263215	32	338
8263276	32	254
8263276	64	276
8263488	32	61
8263613	64	297
8263614	32	333
8263670	32	239
8263670	64	276
8263689	64	255
8263806	32	111
8263891	256	10333
8263911	32	26
8263963	64	8723
8263977	32	310
8263977	64	310
8264041	32	245
8264041	64	245
8264102	32	164
8264328	32	447
8264328	64	448
8264358	64	809
8264431	32	343
8264431	64	344
8264495	32	226
8264795	32	355
8264818	64	321
8264874	32	264
8264874	64	275
8265136	32	33
8265234	32	277
8265234	64	277
8265293	64	217
8265294	32	216
8265514	32	2402
8265557	256	1182
8265560	32	372
8265560	64	373
8265633	32	298
8265633	64	299
8265699	32	52
8265773	32	231
8265959	64	358
8265959	32	445
8266000	32	63
8266057	32	259
8266057	64	346
8266110	32	48
8266399	128	5512
8266429	64	303
8266429	32	315
8266492	32	240
8266492	64	251
8266611	32	48
8266722	512	11139
8266803	64	396
8266803	32	456
8266867	32	331
8266867	64	391
8267123	32	172
8267302	32	213
8267302	64	214
8267353	32	161
8267353	64	162
8267512	512	16979
8267575	32	239
8267575	64	239
8267632	32	181
8267632	64	181
8267851	32	251
8267851	64	251
8267912	32	189
8267912	64	189
8268165	64	237
8268165	32	297
8268220	32	181
8268220	64	242
8268461	64	240
8268461	32	301
8268520	32	181
8268520	64	241
8268761	64	240
8268761	32	301
8268820	64	241
8268821	32	179
8269060	64	257
8269061	32	316
8269120	32	196
8269120	64	257
8269376	64	241
8269377	32	301
8269436	64	241
8269437	32	180
8269677	64	270
8269677	32	326
8269737	32	210
8269737	64	265
8270002	32	259
8270002	64	259
8270070	32	190
8270070	64	190
8270322	32	219
8270322	64	220
8270344	32	196
8270344	64	197
8270532	64	139
8270604	32	203
8270604	64	226
8270680	64	90
8270682	64	125
8270682	32	148
8270891	32	239
8270891	64	240
8270950	32	179
8270950	64	180
8271139	64	110
8271151	32	281
8271151	64	282
8271221	32	210
8271221	64	211
8271491	32	206
8271491	64	207
8271553	32	144
8271553	64	144
8271756	64	254
8271757	32	253
8271816	32	192
8271816	64	193
8271946	512	15074
8272066	32	226
8272066	64	226
8272111	64	180
8272112	32	179
8272350	64	241
8272350	32	302
8272411	32	180
8272411	64	240
8272651	64	231
8272651	32	289
8272699	32	182
8272699	64	240
8272939	32	197
8272939	64	197
8272992	32	143
8272992	64	143
8272997	64	6937
8273196	64	241
8273197	32	240
8273255	32	181
8273255	64	182
8273436	32	279
8273436	64	280
8273497	32	217
8273497	64	218
8273581	128	4922
8273594	128	59
8273714	32	241
8273714	64	242
8273773	64	182
8273774	32	180
8273954	32	247
8273954	64	248
8274015	32	63
8274016	32	184
8274016	64	185
8274260	32	185
8274260	64	186
8274323	64	122
8274324	32	120
8274502	64	182
8274503	32	181
8274562	32	121
8274562	64	121
8274743	32	241
8274743	64	241
8274803	32	180
8274803	64	180
8274982	32	241
8274982	64	241
8275044	64	178
8275045	32	177
8275283	64	181
8275283	32	240
8275344	32	120
8275344	64	179
8275522	64	243
8275523	32	241
8275582	64	182
8275583	32	180
8275763	32	223
8275763	64	224
8275822	64	164
8275823	32	162
8275984	128	3003
8276048	32	238
8276048	64	238
8276104	32	181
8276104	64	182
8276285	32	239
8276285	64	240
8276343	32	180
8276343	64	181
8276585	32	180
8276585	64	180
8276644	32	120
8276644	64	120
8276824	32	240
8276824	64	240
8276885	64	178
8276886	32	117
8277063	32	241
8277063	64	242
8277124	32	179
8277124	64	180
8277364	32	180
8277364	64	180
8277424	32	119
8277424	64	119
8277603	32	205
8277603	64	205
8277665	32	142
8277665	64	143
8277744	512	11215
8277807	32	238
8277807	64	239
8277869	64	176
8277870	32	174
8278106	32	238
8278106	64	239
8278130	32	63
8278131	32	212
8278131	64	213
8278223	32	57
8278268	128	1441
8278403	32	232
8278403	64	232
8278465	32	169
8278465	64	169
8278513	128	11511
8278633	32	242
8278633	64	242
8278694	32	180
8278694	64	180
8278873	64	277
8278874	32	276
8278929	32	34
8278941	64	208
8278942	32	207
8279149	32	239
8279149	64	239
8279207	32	180
8279207	64	180
8279448	64	178
8279448	32	239
8279507	32	119
8279507	64	179
8279686	32	242
8279686	64	243
8279748	32	179
8279748	64	180
8279927	32	238
8279927	64	238
8279943	64	7434
8280045	32	119
8280045	64	120
8280224	32	179
8280224	64	179
8280284	32	118
8280284	64	118
8280408	32	42
8280415	256	2178
8280426	64	260
8280446	32	240
8280505	32	180
8280505	64	180
8280684	32	306
8280684	64	368
8280703	32	67
8280765	32	85
8280766	64	224
8280766	32	285
8280834	32	94
8281051	32	241
8281051	64	242
8281109	64	183
8281110	32	181
8281291	32	223
8281291	64	223
8281352	32	161
8281352	64	161
8281571	512	184
8281572	32	224
8281572	64	224
8281599	32	196
8281599	64	197
8281657	32	99
8281744	128	411
8281793	32	41
8281839	64	307
8281840	32	306
8281851	32	48
8281900	32	245
8281900	64	246
8281920	32	89
8281983	64	979
8282087	32	58
8282185	64	266
8282185	32	288
8282210	32	58
8282272	32	178
8282272	64	200
8282312	32	76
8282471	32	41
8282501	32	278
8282501	64	279
8282576	32	202
8282576	64	203
8282806	64	209
8282806	32	227
8282839	128	307
8282910	32	104
8282910	64	123
8283073	32	202
8283073	64	202
8283128	32	146
8283128	64	146
8283145	128	349
8283306	32	256
8283306	64	256
8283356	64	1484
8283358	32	203
8283358	64	203
8283587	32	250
8283587	64	251
8283648	32	188
8283648	64	189
8283706	128	201
8283898	32	251
8283898	64	252
8283970	32	178
8283970	64	179
8284148	32	238
8284148	64	239
8284209	32	176
8284209	64	177
8284434	32	241
8284434	64	242
8284495	64	180
8284496	32	178
8284734	64	172
8284735	32	171
8284795	32	110
8284795	64	111
8284839	512	201
8284963	32	179
8284963	64	180
8285023	32	118
8285023	64	119
8285202	64	160
8285202	32	178
8285263	32	98
8285263	64	117
8285290	64	227
8285351	128	470
8285454	32	187
8285454	64	188
8285468	32	173
8285468	64	173
8285701	32	155
8285701	64	155
8285760	32	95
8285760	64	95
8285915	64	169
8285916	32	168
8285965	128	670
8285967	32	116
8285967	64	116
8286143	32	180
8286143	64	181
8286202	64	121
8286203	32	119
8286383	32	204
8286383	64	204
8286418	64	168
8286419	32	166
8286452	64	1306
8286637	64	223
8286638	32	221
8286679	32	180
8286679	64	180
8286858	32	241
8286858	64	242
8286921	32	177
8286921	64	178
8287159	32	181
8287159	64	181
8287220	32	119
8287220	64	119
8287380	64	259
8287381	32	199
8287386	64	6257
8287457	64	122
8287457	32	181
8287638	32	246
8287638	64	247
8287698	32	185
8287698	64	186
8287883	32	179
8287883	64	180
8287941	32	120
8287941	64	121
8288121	32	181
8288121	64	182
8288183	32	118
8288183	64	119
8288313	128	201
8288324	64	192
8288324	32	234
8288384	32	132
8288384	64	173
8288557	32	183
8288557	64	183
8288618	32	121
8288618	64	121
8288653	128	512
8288784	32	223
8288784	64	224
8288787	64	1614
8288862	32	144
8288862	64	145
8288885	512	4588
8289064	32	226
8289064	64	227
8289124	32	165
8289124	64	166
8289162	128	1328
8289219	64	1635
8289289	64	240
8289289	32	301
8289349	32	179
8289349	64	240
8289589	32	236
8289589	64	237
8289642	64	183
8289643	32	181
8289883	32	242
8289883	64	243
8289943	32	181
8289943	64	182
8290183	32	216
8290183	64	216
8290242	64	156
8290243	32	155
8290397	64	227
8290398	32	226
8290400	128	169
8290497	32	126
8290497	64	126
8290668	64	181
8290668	32	188
8290728	32	120
8290728	64	128
8290899	64	180
8290900	32	179
8290959	32	119
8290959	64	119
8291140	32	179
8291140	64	179
8291198	32	120
8291198	64	120
8291378	32	182
8291378	64	182
8291440	32	119
8291440	64	119
8291618	64	182
8291619	32	181
8291678	32	121
8291678	64	121
8291798	64	220
8291799	32	218
8291858	32	160
8291858	64	161
8292078	32	179
8292078	64	180
8292136	32	120
8292136	64	121
8292316	32	181
8292316	64	182
8292378	32	118
8292378	64	119
8292496	32	242
8292496	64	242
8292557	32	180
8292557	64	181
8292736	64	182
8292737	32	180
8292796	32	120
8292796	64	121
8292925	256	5016
8293003	32	181
8293003	64	181
8293062	32	121
8293062	64	122
8293183	32	240
8293183	64	241
8293242	32	180
8293242	64	181
8293422	32	222
8293422	64	222
8293483	64	160
8293484	32	120
8293650	64	5052
8293651	32	193
8293651	64	193
8293723	32	120
8293723	64	120
8293904	32	179
8293904	64	179
8293963	32	119
8293963	64	120
8294142	32	182
8294142	64	182
8294204	32	119
8294204	64	119
8294323	32	240
8294323	64	241
8294383	32	180
8294383	64	180
8294562	64	181
8294562	32	243
8294623	32	119
8294623	64	181
8294804	32	179
8294804	64	180
8294862	32	120
8294862	64	121
8295042	64	182
8295043	32	181
8295104	32	119
8295104	64	119
8295282	32	181
8295282	64	182
8295342	64	121
8295343	32	119
8295523	32	182
8295523	64	182
8295582	32	122
8295582	64	123
8295762	32	182
8295762	64	182
8295822	64	121
8295823	32	120
8296004	32	180
8296004	64	181
8296062	32	121
8296062	64	122
8296183	64	180
8296183	32	241
8296242	64	181
8296243	32	120
8296423	64	175
8296423	32	237
8296482	64	177
8296483	32	114
8296659	32	179
8296659	64	179
8296718	32	119
8296718	64	120
8296897	32	182
8296897	64	183
8296958	64	121
8296959	32	119
8297138	32	180
8297138	64	181
8297199	64	119
8297200	32	118
8297378	32	182
8297378	64	182
8297437	32	122
8297437	64	122
8297617	32	181
8297617	64	182
8297677	32	120
8297677	64	121
8297797	32	215
8297797	64	216
8297859	32	152
8297859	64	153
8297943	512	7936
8298071	64	182
8298072	32	181
8298131	64	121
8298132	32	120
8298251	32	182
8298251	64	182
8298311	32	121
